"PVWatts Hourly PV Performance Data"
"Requested Location","India"
"Solar Resource Data Location","NSRDB Lat/Lng: 28.65, 77.25"
"Latitude (degrees)", 28.65
"Longitude (degrees)", 77.25
"Elevation (m)","0"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","12","12","291","349","32.297","0","0.2","637.212","58.302","472.223","451.526"
"11","12","13","170","339","31.788","1","0.2","496.675","46.933","386.078","368.434"
"11","12","14","242","275","30.795","1","0.2","450.81","44.584","357.338","340.713"
"11","12","15","87","180","29.364","1","0.2","233.543","36.502","187.596","176.985"
"11","12","16","0","32","27.464","1","0.2","31.181","28.387","21.144","16.432"
"11","12","17","0","0","25.684","1","0.2","0","25.684","0","0"
"11","12","18","0","0","25.066","1","0.2","0","25.066","0","0"
"11","12","19","0","0","24.4","1","0.2","0","24.4","0","0"
"11","12","20","0","0","23.704","1","0.2","0","23.704","0","0"
"11","12","21","0","0","22.782","1","0.2","0","22.782","0","0"
"11","12","22","0","0","21.915","1","0.2","0","21.915","0","0"
"11","12","23","0","0","21.213","1","0.2","0","21.213","0","0"
"11","13","0","0","0","20.586","1","0.2","0","20.586","0","0"
"11","13","1","0","0","19.966","1","0.2","0","19.966","0","0"
"11","13","2","0","0","19.382","1","0.2","0","19.382","0","0"
"11","13","3","0","0","18.807","1","0.2","0","18.807","0","0"
"11","13","4","0","0","18.294","1","0.2","0","18.294","0","0"
"11","13","5","0","0","17.836","1","0.2","0","17.836","0","0"
"11","13","6","0","0","17.681","1","0.2","0","0","0","0"
"11","13","7","32","69","20.062","1","0.2","80.727","22.527","65.682","59.391"
"11","13","8","220","176","22.84","0","0.2","326.35","36.22","266.815","253.398"
"11","13","9","388","227","26.829","0","0.2","543.672","49.082","423.189","404.23"
"11","13","10","482","257","30.794","1","0.2","707.036","52.376","541.178","518.038"
"11","13","11","535","269","32.107","1","0.2","786.946","56.117","591.789","566.856"
"11","13","12","537","270","32.589","2","0.2","774.512","51.445","595.073","570.024"
"11","13","13","506","257","32.331","2","0.2","685.35","49.039","534.468","511.566"
"11","13","14","436","226","31.572","3","0.2","525.706","42.254","424.08","405.09"
"11","13","15","264","190","30.092","3","0.2","328.469","36.753","266.504","253.097"
"11","13","16","45","88","27.676","3","0.2","135.157","30.31","94.92","87.593"
"11","13","17","0","0","25.232","2","0.2","0","25.232","0","0"
"11","13","18","0","0","24.31","2","0.2","0","24.31","0","0"
"11","13","19","0","0","23.507","2","0.2","0","23.507","0","0"
"11","13","20","0","0","22.779","2","0.2","0","22.779","0","0"
"11","13","21","0","0","22.079","2","0.2","0","22.079","0","0"
"11","13","22","0","0","21.367","2","0.2","0","21.367","0","0"
"11","13","23","0","0","20.723","2","0.2","0","20.723","0","0"
"11","14","0","0","0","20.037","2","0.2","0","20.037","0","0"
"11","14","1","0","0","19.398","2","0.2","0","19.398","0","0"
"11","14","2","0","0","18.775","2","0.2","0","18.775","0","0"
"11","14","3","0","0","18.187","2","0.2","0","18.187","0","0"
"11","14","4","0","0","17.635","2","0.2","0","17.635","0","0"
"11","14","5","0","0","17.137","2","0.2","0","17.137","0","0"
"11","14","6","0","0","16.894","2","0.2","0","0","0","0"
"11","14","7","29","66","18.917","2","0.2","76.355","20.776","62.424","56.249"
"11","14","8","214","175","21.84","1","0.2","314.048","31.455","261.596","248.363"
"11","14","9","403","225","25.908","1","0.2","552.221","42.79","441.652","422.039"
"11","14","10","502","254","29.793","1","0.2","720.117","51.777","552.926","529.37"
"11","14","11","540","270","31.414","1","0.2","791.517","55.566","596.785","571.675"
"11","14","12","543","272","31.972","1","0.2","780.968","55.811","589.048","564.212"
"11","14","13","509","258","31.773","1","0.2","688.062","52.803","528.198","505.518"
"11","14","14","436","225","30.805","2","0.2","524.332","43.616","420.663","401.793"
"11","14","15","262","189","29.159","2","0.2","326.717","37.126","264.582","251.243"
"11","14","16","42","87","26.455","2","0.2","134.617","29.598","93.869","86.58"
"11","14","17","0","0","23.922","2","0.2","0","23.922","0","0"
"11","14","18","0","0","22.895","3","0.2","0","22.895","0","0"
"11","14","19","0","0","21.991","3","0.2","0","21.991","0","0"
"11","14","20","0","0","21.151","3","0.2","0","21.151","0","0"
"11","14","21","0","0","20.455","2","0.2","0","20.455","0","0"
"11","14","22","0","0","19.822","2","0.2","0","19.822","0","0"
"11","14","23","0","0","19.251","2","0.2","0","19.251","0","0"
"11","15","0","0","0","18.655","2","0.2","0","18.655","0","0"
"11","15","1","0","0","18.085","2","0.2","0","18.085","0","0"
"11","15","2","0","0","17.526","2","0.2","0","17.526","0","0"
"11","15","3","0","0","16.993","2","0.2","0","16.993","0","0"
"11","15","4","0","0","16.487","2","0.2","0","16.487","0","0"
"11","15","5","0","0","16.055","2","0.2","0","16.055","0","0"
"11","15","6","0","0","15.895","2","0.2","0","0","0","0"
"11","15","7","33","67","18.276","2","0.2","79.08","20.201","64.86","58.598"
"11","15","8","244","170","21.023","1","0.2","333.703","31.244","278.93","265.083"
"11","15","9","414","218","24.355","0","0.2","561.395","47.34","440.82","421.237"
"11","15","10","502","250","27.929","0","0.2","714.929","57.16","536.507","513.533"
"11","15","11","538","270","29.772","0","0.2","788.759","62.003","578.249","553.796"
"11","15","12","541","271","30.3","0","0.2","777.325","62.076","570.494","546.316"
"11","15","13","507","257","30.39","0","0.2","684.828","58.421","513.127","490.981"
"11","15","14","434","225","30.15","1","0.2","522.82","46.164","415.044","396.374"
"11","15","15","260","188","28.649","1","0.2","324.971","38.583","261.488","248.259"
"11","15","16","40","84","25.856","1","0.2","127.297","29.594","89.396","82.265"
"11","15","17","0","0","23.653","2","0.2","0","23.653","0","0"
"11","15","18","0","0","22.792","2","0.2","0","22.792","0","0"
"11","15","19","0","0","21.989","2","0.2","0","21.989","0","0"
"11","15","20","0","0","21.14","2","0.2","0","21.14","0","0"
"11","15","21","0","0","20.321","2","0.2","0","20.321","0","0"
"11","15","22","0","0","19.481","2","0.2","0","19.481","0","0"
"11","15","23","0","0","18.653","2","0.2","0","18.653","0","0"
"11","16","0","0","0","17.932","2","0.2","0","17.932","0","0"
"11","16","1","0","0","17.292","2","0.2","0","17.292","0","0"
"11","16","2","0","0","16.745","2","0.2","0","16.745","0","0"
"11","16","3","0","0","16.228","2","0.2","0","16.228","0","0"
"11","16","4","0","0","15.782","2","0.2","0","15.782","0","0"
"11","16","5","0","0","15.468","2","0.2","0","15.468","0","0"
"11","16","6","0","0","15.546","2","0.2","0","0","0","0"
"11","16","7","30","64","17.394","2","0.2","74.705","19.212","61.361","55.224"
"11","16","8","241","168","19.865","1","0.2","329.394","29.954","276.712","262.944"
"11","16","9","412","216","23.451","1","0.2","557.005","40.482","450.048","430.138"
"11","16","10","500","248","27.966","1","0.2","710.149","49.65","550.494","527.025"
"11","16","11","536","269","30.564","1","0.2","784.959","54.519","594.758","569.72"
"11","16","12","512","281","31.251","1","0.2","761.85","54.505","577.798","553.36"
"11","16","13","499","260","30.927","2","0.2","681.079","47.532","534.714","511.804"
"11","16","14","432","224","29.993","2","0.2","520.222","42.704","419.013","400.202"
"11","16","15","258","187","28.442","2","0.2","323.23","36.322","262.449","249.186"
"11","16","16","41","82","25.761","2","0.2","125.324","28.686","87.36","80.301"
"11","16","17","0","0","23.533","3","0.2","0","23.533","0","0"
"11","16","18","0","0","22.445","3","0.2","0","22.445","0","0"
"11","16","19","0","0","21.459","3","0.2","0","21.459","0","0"
"11","16","20","0","0","20.587","3","0.2","0","20.587","0","0"
"11","16","21","0","0","19.786","3","0.2","0","19.786","0","0"
"11","16","22","0","0","19.055","2","0.2","0","19.055","0","0"
"11","16","23","0","0","18.423","2","0.2","0","18.423","0","0"
"11","17","0","0","0","17.852","2","0.2","0","17.852","0","0"
"11","17","1","0","0","17.373","2","0.2","0","17.373","0","0"
"11","17","2","0","0","16.931","2","0.2","0","16.931","0","0"
"11","17","3","0","0","16.522","2","0.2","0","16.522","0","0"
"11","17","4","0","0","16.112","2","0.2","0","16.112","0","0"
"11","17","5","0","0","15.731","2","0.2","0","15.731","0","0"
"11","17","6","0","0","15.591","2","0.2","0","0","0","0"
"11","17","7","27","63","17.739","2","0.2","72.475","19.502","59.364","53.297"
"11","17","8","238","166","20.639","2","0.2","325.085","28.581","274.548","260.856"
"11","17","9","409","215","24.503","1","0.2","552.919","41.41","445.111","425.375"
"11","17","10","493","250","28.68","2","0.2","705.363","45.859","555.541","531.893"
"11","17","11","531","267","30.405","2","0.2","777.447","49.33","602.311","577.005"
"11","17","12","533","268","31.096","2","0.2","765.603","49.739","592.958","567.983"
"11","17","13","502","254","30.959","2","0.2","676.634","47.458","531.569","508.77"
"11","17","14","430","224","30.17","2","0.2","518.763","42.845","417.623","398.861"
"11","17","15","256","186","28.602","2","0.2","321.492","36.44","260.824","247.619"
"11","17","16","39","80","25.988","2","0.2","122.553","28.839","84.415","77.46"
"11","17","17","0","0","23.637","2","0.2","0","23.637","0","0"
"11","17","18","0","0","22.717","2","0.2","0","22.717","0","0"
"11","17","19","0","0","21.915","2","0.2","0","21.915","0","0"
"11","17","20","0","0","21.159","2","0.2","0","21.159","0","0"
"11","17","21","0","0","20.45","2","0.2","0","20.45","0","0"
"11","17","22","0","0","19.791","2","0.2","0","19.791","0","0"
"11","17","23","0","0","19.194","2","0.2","0","19.194","0","0"
"11","18","0","0","0","18.633","1","0.2","0","18.633","0","0"
"11","18","1","0","0","18.147","1","0.2","0","18.147","0","0"
"11","18","2","0","0","17.685","1","0.2","0","17.685","0","0"
"11","18","3","0","0","17.28","1","0.2","0","17.28","0","0"
"11","18","4","0","0","16.876","1","0.2","0","16.876","0","0"
"11","18","5","0","0","16.558","1","0.2","0","16.558","0","0"
"11","18","6","0","0","16.387","1","0.2","0","0","0","0"
"11","18","7","24","60","18.717","1","0.2","68.121","20.795","55.324","49.4"
"11","18","8","232","165","21.479","1","0.2","320.104","31.284","267.34","253.903"
"11","18","9","394","217","25.162","0","0.2","533.938","47.026","419.785","400.946"
"11","18","10","485","250","29.321","1","0.2","697.637","50.624","538.649","515.599"
"11","18","11","526","265","30.915","1","0.2","769.963","54.414","583.897","559.243"
"11","18","12","214","354","31.525","1","0.2","564.779","48.733","435.355","415.965"
"11","18","13","191","330","31.32","1","0.2","503.595","46.684","392.729","374.849"
"11","18","14","428","223","30.479","2","0.2","516.215","43.093","415.174","396.5"
"11","18","15","124","185","28.926","2","0.2","259.724","35.258","210.313","198.897"
"11","18","16","27","81","26.332","2","0.2","123.661","29.203","84.496","77.539"
"11","18","17","0","0","23.897","3","0.2","0","23.897","0","0"
"11","18","18","0","0","22.84","3","0.2","0","22.84","0","0"
"11","18","19","0","0","21.817","3","0.2","0","21.817","0","0"
"11","18","20","0","0","20.917","3","0.2","0","20.917","0","0"
"11","18","21","0","0","20.093","3","0.2","0","20.093","0","0"
"11","18","22","0","0","19.393","3","0.2","0","19.393","0","0"
"11","18","23","0","0","18.789","3","0.2","0","18.789","0","0"
"11","19","0","0","0","18.264","3","0.2","0","18.264","0","0"
"11","19","1","0","0","17.77","3","0.2","0","17.77","0","0"
"11","19","2","0","0","17.263","3","0.2","0","17.263","0","0"
"11","19","3","0","0","16.792","3","0.2","0","16.792","0","0"
"11","19","4","0","0","16.317","3","0.2","0","16.317","0","0"
"11","19","5","0","0","15.883","3","0.2","0","15.883","0","0"
"11","19","6","0","0","15.646","3","0.2","0","0","0","0"
"11","19","7","74","54","17.501","3","0.2","85.399","19.227","70.149","63.7"
"11","19","8","227","163","20.481","2","0.2","314.621","28.167","265.966","252.578"
"11","19","9","403","214","24.509","2","0.2","536.672","37.601","438.875","419.36"
"11","19","10","488","248","27.648","3","0.2","697.146","41.771","558.56","534.805"
"11","19","11","526","265","29.109","3","0.2","769.059","44.68","607.656","582.16"
"11","19","12","529","266","29.8","4","0.2","758.501","42.95","604.414","579.034"
"11","19","13","499","253","29.718","4","0.2","672.176","41.387","541.596","518.441"
"11","19","14","427","222","28.982","4","0.2","514.322","37.928","422.524","403.589"
"11","19","15","252","184","27.492","4","0.2","318.021","33.011","261.493","248.264"
"11","19","16","39","82","25.116","4","0.2","130.018","27.254","88.42","81.323"
"11","19","17","0","0","22.652","4","0.2","0","22.652","0","0"
"11","19","18","0","0","21.527","4","0.2","0","21.527","0","0"
"11","19","19","0","0","20.594","4","0.2","0","20.594","0","0"
"11","19","20","0","0","19.732","4","0.2","0","19.732","0","0"
"11","19","21","0","0","18.938","4","0.2","0","18.938","0","0"
"11","19","22","0","0","18.177","4","0.2","0","18.177","0","0"
"11","19","23","0","0","17.49","4","0.2","0","17.49","0","0"
"11","20","0","0","0","16.87","4","0.2","0","16.87","0","0"
"11","20","1","0","0","16.326","4","0.2","0","16.326","0","0"
"11","20","2","0","0","15.807","4","0.2","0","15.807","0","0"
"11","20","3","0","0","15.325","4","0.2","0","15.325","0","0"
"11","20","4","0","0","14.925","4","0.2","0","14.925","0","0"
"11","20","5","0","0","14.526","4","0.2","0","14.526","0","0"
"11","20","6","0","0","14.249","4","0.2","0","0","0","0"
"11","20","7","25","58","15.762","4","0.2","66.458","16.912","54.748","48.844"
"11","20","8","222","163","18.882","3","0.2","311.381","25.209","266.251","252.853"
"11","20","9","401","213","23.197","3","0.2","533.376","34.018","442.527","422.883"
"11","20","10","489","246","26.272","4","0.2","694.953","38.323","564.733","540.759"
"11","20","11","528","266","27.845","4","0.2","770.994","41.207","617.962","592.101"
"11","20","12","532","267","28.714","4","0.2","761.387","41.915","609.378","583.822"
"11","20","13","492","258","28.78","4","0.2","671.418","40.435","543.048","519.843"
"11","20","14","425","222","28.074","4","0.2","512.939","36.997","422.998","404.046"
"11","20","15","250","184","26.646","4","0.2","317.549","32.156","261.961","248.715"
"11","20","16","37","81","24.155","4","0.2","126.371","26.245","87.669","80.599"
"11","20","17","0","0","21.71","4","0.2","0","21.71","0","0"
"11","20","18","0","0","20.694","4","0.2","0","20.694","0","0"
"11","20","19","0","0","19.839","4","0.2","0","19.839","0","0"
"11","20","20","0","0","19","4","0.2","0","19","0","0"
"11","20","21","0","0","18.213","4","0.2","0","18.213","0","0"
"11","20","22","0","0","17.481","3","0.2","0","17.481","0","0"
"11","20","23","0","0","16.825","3","0.2","0","16.825","0","0"
"11","21","0","0","0","16.219","3","0.2","0","16.219","0","0"
"11","21","1","0","0","15.678","3","0.2","0","15.678","0","0"
"11","21","2","0","0","15.195","3","0.2","0","15.195","0","0"
"11","21","3","0","0","14.783","3","0.2","0","14.783","0","0"
"11","21","4","0","0","14.417","3","0.2","0","14.417","0","0"
"11","21","5","0","0","14.058","3","0.2","0","14.058","0","0"
"11","21","6","0","0","13.86","3","0.2","0","0","0","0"
"11","21","7","22","57","15.847","3","0.2","64.25","17.147","52.786","46.952"
"11","21","8","225","162","18.88","2","0.2","311.752","26.498","265.307","251.942"
"11","21","9","398","212","23.128","2","0.2","529.343","36.042","435.705","416.302"
"11","21","10","489","245","26.813","3","0.2","692.977","40.853","557.559","533.839"
"11","21","11","526","265","28.33","3","0.2","767.286","43.867","608.508","582.983"
"11","21","12","528","267","29.065","3","0.2","757.231","44.404","600.025","574.8"
"11","21","13","483","254","29.039","3","0.2","659.879","42.423","529.465","506.74"
"11","21","14","404","225","28.336","3","0.2","503.004","38.558","411.954","393.394"
"11","21","15","249","183","26.858","3","0.2","316.254","33.269","259.651","246.487"
"11","21","16","30","75","24.28","3","0.2","113.633","26.469","77.749","71.031"
"11","21","17","0","0","21.887","2","0.2","0","21.887","0","0"
"11","21","18","0","0","21.024","2","0.2","0","21.024","0","0"
"11","21","19","0","0","20.26","2","0.2","0","20.26","0","0"
"11","21","20","0","0","19.607","2","0.2","0","19.607","0","0"
"11","21","21","0","0","19.016","2","0.2","0","19.016","0","0"
"11","21","22","0","0","18.515","2","0.2","0","18.515","0","0"
"11","21","23","0","0","18.049","2","0.2","0","18.049","0","0"
"11","22","0","0","0","17.63","2","0.2","0","17.63","0","0"
"11","22","1","0","0","17.23","2","0.2","0","17.23","0","0"
"11","22","2","0","0","16.889","2","0.2","0","16.889","0","0"
"11","22","3","0","0","16.521","2","0.2","0","16.521","0","0"
"11","22","4","0","0","16.095","2","0.2","0","16.095","0","0"
"11","22","5","0","0","15.596","2","0.2","0","15.596","0","0"
"11","22","6","0","0","15.232","2","0.2","0","0","0","0"
"11","22","7","20","54","17.158","2","0.2","60.311","18.625","49.082","43.379"
"11","22","8","222","159","20.055","1","0.2","306.346","29.44","257.607","244.516"
"11","22","9","395","211","24.213","1","0.2","525.32","40.282","425.088","406.062"
"11","22","10","479","245","28.443","1","0.2","683.661","49.324","531.185","508.4"
"11","22","11","518","262","30.116","1","0.2","756.198","53.2","576.88","552.475"
"11","22","12","522","264","30.751","1","0.2","748.241","53.6","570.593","546.411"
"11","22","13","491","250","30.563","1","0.2","661.458","50.788","512.756","490.623"
"11","22","14","420","219","29.816","1","0.2","506.26","45.327","403.471","385.211"
"11","22","15","230","189","28.303","1","0.2","315.991","37.959","254.425","241.446"
"11","22","16","0","18","24.967","0","0.2","16.719","25.617","10.49","6.155"
"11","22","17","0","0","23.782","0","0.2","0","23.782","0","0"
"11","22","18","0","0","23.053","0","0.2","0","23.053","0","0"
